artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0030118802-000020,0030118802-000020,0030118802-000020,BR_00000030,BR_00000012,numeric-chain-000058,14,6,46,1500,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001889-000080,0002001889-000080,0002001889-000080,BR_00000024,BR_00000012,numeric-chain-000058,14,7,13,1500,0.65,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030107311-000030,0030107311-000030,0030107311-000030,BR_00000018,BR_00000012,numeric-chain-000058,14,8,24,1500,0.7,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0005000506-000010,0005000506-000010,0005000506-000010,BR_00000024,BR_00000012,numeric-chain-000058,14,9,7,1478,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000462-000030,0005000462-000030,0005000462-000030,BR_00000012,BR_00000012,numeric-chain-000058,14,10,23,1403,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000463-000010,0005000463-000010,0005000463-000010,BR_00000012,BR_00000012,numeric-chain-000058,14,11,23,1403,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000555-000010,0005000555-000010,0005000555-000010,BR_00000030,BR_00000012,numeric-chain-000058,14,12,23,1403,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000464-000340,0005000464-000340,0005000464-000340,BR_00000012,BR_00000012,numeric-chain-000058,14,13,21,1385,0.8,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000547-000440,0005000547-000440,0005000547-000440,BR_00000030,BR_00000012,numeric-chain-000058,14,14,21,1385,0.8,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030107381-000120,0030107381-000120,0030107381-000120,BR_00000018,BR_00000012,numeric-chain-000058,14,15,45.09,1354,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030112686-000080,0030112686-000080,0030112686-000080,BR_00000024,BR_00000012,numeric-chain-000058,14,16,22,1354,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030117110-000110,0030117110-000110,0030117110-000110,BR_00000030,BR_00000012,numeric-chain-000058,14,17,44,1354,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030104329-000010,0030104329-000010,0030104329-000010,BR_00000012,BR_00000012,numeric-chain-000058,14,18,22,1320,0.8,780,820,CR270LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
