artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0002002176-000170,0002002176-000170,0002002176-000170,BR_00000006,BR_00000001,initial-000003,1,26,17.0,1145.0,0.6,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000060,0002002202-000060,0002002202-000060,BR_00000006,BR_00000001,initial-000003,1,27,46.0,1145.0,0.7,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000370,0002002170-000370,0002002170-000370,BR_00000006,BR_00000001,initial-000003,1,28,23.0,1130.0,0.7,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000140,0002002202-000140,0002002202-000140,BR_00000006,BR_00000001,initial-000003,1,29,23.0,1110.0,0.7,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125207-000040,0030125207-000040,0030125207-000040,BR_00000006,BR_00000001,initial-000003,1,30,46.0,1103.0,0.7,770.0,810.0,DC51D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002185-000110,0002002185-000110,0002002185-000110,BR_00000006,BR_00000001,initial-000003,1,31,19.0,1097.0,0.65,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000170,0002002202-000170,0002002202-000170,BR_00000006,BR_00000001,initial-000003,1,32,19.0,1080.0,0.7,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000050,0002002202-000050,0002002202-000050,BR_00000006,BR_00000001,initial-000003,1,33,25.0,1060.0,0.7,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000040,0002002195-000040,0002002195-000040,BR_00000006,BR_00000001,initial-000003,1,34,64.87,1051.0,0.65,770.0,810.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000220,0002002195-000220,0002002195-000220,BR_00000006,BR_00000001,initial-000003,1,35,80.0,1040.0,0.65,770.0,810.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125207-000020,0030125207-000020,0030125207-000020,BR_00000006,BR_00000001,initial-000003,1,36,22.0,1033.0,0.7,780.0,800.0,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002180-000030,0002002180-000030,0002002180-000030,BR_00000006,BR_00000001,initial-000003,1,37,89.0,1020.0,0.6,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002176-000090,0002002176-000090,0002002176-000090,BR_00000006,BR_00000001,initial-000003,1,38,20.0,983.0,0.6,770.0,810.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000380,0002002170-000380,0002002170-000380,BR_00000006,BR_00000001,initial-000003,1,39,20.0,960.0,0.65,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002180-000050,0002002180-000050,0002002180-000050,BR_00000006,BR_00000001,initial-000003,1,40,20.0,910.0,0.65,770.0,810.0,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000210,0002002195-000210,0002002195-000210,BR_00000006,BR_00000001,initial-000003,1,41,8.86,830.0,0.6,770.0,810.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
