         454701582 function calls (443071106 primitive calls) in 79.136 seconds

   Ordered by: cumulative time
   List reduced from 345 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  4160987    0.837    0.000    0.998    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/budget.py:20(_finite_time)
  9931029    0.790    0.000    0.790    0.000 {built-in method __new__ of type object at 0x104dcb040}
  2254373    0.783    0.000    1.691    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/contracts.py:126(freeze_tuple)
   463448    0.756    0.000   19.554    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/contracts.py:48(<listcomp>)
  1212646    0.736    0.000   43.108    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/virtual_material.py:106(_connected)
 10782509    0.685    0.000    0.685    0.000 {built-in method builtins.getattr}
  2317274    0.680    0.000    0.680    0.000 {method 'join' of 'str' objects}
 23755825    0.667    0.000    0.667    0.000 {method 'is_finite' of 'decimal.Decimal' objects}
   172491    0.665    0.000    1.320    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/rules/concrete.py:341(evaluate)
  8124722    0.660    0.000    0.841    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/contracts.py:112(<genexpr>)
     9283    0.657    0.000   57.711    0.006 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/virtual_material.py:115(bridge)
   455736    0.649    0.000    1.196    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/dataclasses.py:1187(fields)
  5561376    0.577    0.000    0.715    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/contracts.py:46(<genexpr>)
  4096761    0.555    0.000    5.528    0.000 /private/tmp/apsgo-v7-reuse-pairs.UlRN2t/new/src/apsgo_scheduler/core/budget.py:128(allows_search)
  1141034    0.547    0.000    4.108    0.000 {built-in method builtins.min}
  1727381    0.543    0.000    1.384    0.000 {built-in method builtins.max}


