         119839109 function calls (117379661 primitive calls) in 34.397 seconds

   Ordered by: cumulative time
   List reduced from 1340 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3937    0.008    0.000    1.983    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:739(_resource_whole_chain_candidate)
     1146    0.001    0.000    1.823    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:717(evaluate_numeric_candidate)
 21061815    1.793    0.000    1.793    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:35(int64)
   341418    0.215    0.000    1.709    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:658(numeric_edge_allowed)
2318500/2295870    0.399    0.000    1.652    0.000 {built-in method builtins.any}
        2    0.014    0.007    1.610    0.805 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:1028(improve_numeric_virtual_weight_fill)
     4742    0.025    0.000    1.526    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:440(_node_metrics)
     5489    1.219    0.000    1.502    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:854(evaluate_numeric_static_plan_rules)
359237/355218    0.061    0.000    1.492    0.000 {built-in method builtins.all}
281050/249940    0.023    0.000    1.444    0.000 {built-in method builtins.next}
  1052453    0.274    0.000    1.436    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:665(<genexpr>)
    15440    0.020    0.000    1.414    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:329(_round_robin)
      552    0.004    0.000    1.409    0.003 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:551(apply_numeric_candidate)
    62769    0.430    0.000    1.404    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:685(_chain_rule)
     5489    0.286    0.000    1.332    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:407(_chain_facts)
    65733    0.032    0.000    1.300    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:700(source_stream)
  1188272    0.699    0.000    1.253    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:109(permit)
    34122    0.041    0.000    1.217    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:453(_source_recipe_stream)
        1    0.057    0.057    1.167    1.167 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:137(build_numeric_construction_graph)
        2    0.030    0.015    1.167    0.583 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:959(improve_numeric_real_node_relocation)
  1038271    0.110    0.000    1.161    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:128(allows_search)
    14410    0.007    0.000    1.146    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:360(_alternate)
        1    0.003    0.003    1.071    1.071 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:320(numeric_minimum_path_cover)
 14336332    0.736    0.000    0.994    0.000 {built-in method builtins.isinstance}
     5489    0.165    0.000    0.990    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:299(_delivery)
  1008093    0.533    0.000    0.977    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:227(__post_init__)
  1347773    0.932    0.000    0.932    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   939801    0.131    0.000    0.911    0.000 {method 'all' of 'numpy.ndarray' objects}
    44835    0.040    0.000    0.909    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:812(<genexpr>)
     6348    0.004    0.000    0.835    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:524(exchanges)
     6357    0.643    0.000    0.830    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:527(<genexpr>)
   175491    0.035    0.000    0.788    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:699(_edge_allowed)
   939801    0.151    0.000    0.780    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/_methods.py:67(_all)
     4341    0.010    0.000    0.762    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:821(_candidate_overlay)
       18    0.169    0.009    0.751    0.042 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:366(bfs)
     4341    0.073    0.000    0.737    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:835(build)
    18677    0.197    0.000    0.603    0.000 {built-in method builtins.sum}
  2624033    0.554    0.000    0.574    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:458(<genexpr>)
   291271    0.242    0.000    0.561    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/numeric.py:2475(array_equal)
    35868    0.024    0.000    0.558    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:806(<genexpr>)


         119839109 function calls (117379661 primitive calls) in 34.397 seconds

   Ordered by: internal time
   List reduced from 1340 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1801459    1.942    0.000    5.326    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:41(checked_sum)
  1631087    1.839    0.000    2.785    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:498(_edge_rule_allowed)
    65727    1.813    0.000    2.231    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:205(_prototype_edge_mask)
 21061815    1.793    0.000    1.793    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:35(int64)
     5489    1.219    0.000    1.502    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:854(evaluate_numeric_static_plan_rules)
    51778    1.104    0.000    2.932    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:769(preview_numeric_chain_order_quality)
1647616/35633    0.986    0.000    3.063    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:42(encode)
  1347773    0.932    0.000    0.932    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 14336332    0.736    0.000    0.994    0.000 {built-in method builtins.isinstance}
     1313    0.727    0.001    3.194    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:712(build)
  1188272    0.699    0.000    1.253    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:109(permit)
     6357    0.643    0.000    0.830    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:527(<genexpr>)
   920052    0.628    0.000    3.343    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:577(_edge_rule)
  2624033    0.554    0.000    0.574    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:458(<genexpr>)
  1008093    0.533    0.000    0.977    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:227(__post_init__)
    62769    0.430    0.000    1.404    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:685(_chain_rule)
  1152510    0.426    0.000    0.426    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:787(<genexpr>)
  2920148    0.405    0.000    0.405    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:359(<genexpr>)
    28186    0.402    0.000    0.402    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/json/encoder.py:204(iterencode)
2318500/2295870    0.399    0.000    1.652    0.000 {built-in method builtins.any}
  1150065    0.319    0.000    3.661    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:810(<genexpr>)
  1256624    0.312    0.000    0.312    0.000 {built-in method numpy.asarray}
    25146    0.288    0.000    2.731    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:247(_choose_static_bridge)
     5489    0.286    0.000    1.332    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:407(_chain_facts)
  1052453    0.274    0.000    1.436    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:665(<genexpr>)
    51778    0.268    0.000    0.268    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:807(<listcomp>)
  1395305    0.258    0.000    0.258    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:771(<genexpr>)
     7467    0.258    0.000    2.782    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:559(extend_numeric_task)
  1395305    0.253    0.000    0.253    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:776(<genexpr>)
  1481222    0.249    0.000    0.249    0.000 {built-in method builtins.hasattr}
   291271    0.242    0.000    0.561    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/numeric.py:2475(array_equal)
  1471169    0.230    0.000    0.529    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/dataclasses.py:1210(is_dataclass)
    51778    0.220    0.000    0.220    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:811(<listcomp>)
   341418    0.215    0.000    1.709    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:658(numeric_edge_allowed)
