artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning,business_warning
diagnostic_candidate,True,0030119938-000340,0030119938-000340,0030119938-000340,BR_00000001,BR_00000001,numeric-chain-000031,6,1,48,1500,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122647-000590,0030122647-000590,0030122647-000590,BR_00000006,BR_00000001,numeric-chain-000031,6,2,48,1500,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122647-000580,0030122647-000580,0030122647-000580,BR_00000006,BR_00000001,numeric-chain-000031,6,3,48,1363,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119938-000330,0030119938-000330,0030119938-000330,BR_00000001,BR_00000001,numeric-chain-000031,6,4,120,1300,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122647-000570,0030122647-000570,0030122647-000570,BR_00000006,BR_00000001,numeric-chain-000031,6,5,48,1300,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119938-000320,0030119938-000320,0030119938-000320,BR_00000001,BR_00000001,numeric-chain-000031,6,6,48,1250,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122647-000560,0030122647-000560,0030122647-000560,BR_00000006,BR_00000001,numeric-chain-000031,6,7,72,1250,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002074-000010,0002002074-000010,0002002074-000010,BR_00000006,BR_00000001,numeric-chain-000031,6,8,150,1200,2,820,840,DX53D+Z-MD,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124772-000010,0030124772-000010,0030124772-000010,BR_00000006,BR_00000001,numeric-chain-000031,6,9,24,1200,1.5,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,True,0002002184-000160,0002002184-000160,0002002184-000160,BR_00000006,BR_00000001,numeric-chain-000031,6,10,16,1036,1.2,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
