chain_id,assigned_period,position,node_id,source_order_id,source_resource_id,source_period,material_role,weight,width,thickness,min_temperature,max_temperature,grade,partition_id,piece_index,virtual_prototype_id,virtual_purpose,virtual_accepted_sequence,related_partition_id,sequence,small_roll,delivery_date
initial-000018,BR_00000001,24,0030122897-000050,0030122897-000050,0030122897-000050,BR_00000006,actual_transition,24.0,1250.0,1.2,700.0,840.0,DC51D+Z,,,,,,,133,05,2026-06-30
initial-000018,BR_00000001,25,0030124207-000020,0030124207-000020,0030124207-000020,BR_00000006,actual_transition,24.0,1250.0,1.2,700.0,840.0,DC51D+Z,,,,,,,134,05,2026-06-30
initial-000018,BR_00000001,26,0030125168-000090,0030125168-000090,0030125168-000090,BR_00000006,normal_real,24.0,1250.0,1.2,770.0,810.0,DX52D+Z-LG,,,,,,,135,05,2026-06-30
initial-000018,BR_00000001,27,0002002202-000020,0002002202-000020,0002002202-000020,BR_00000006,normal_real,23.0,1245.0,1.2,770.0,810.0,DC51D+Z,,,,,,,136,05,2026-06-30
initial-000018,BR_00000001,28,0030124800-000010,0030124800-000010,0030124800-000010,BR_00000006,normal_real,24.0,1240.0,1.0,770.0,810.0,DX52D+Z,,,,,,,137,05,2026-06-30
initial-000018,BR_00000001,29,0030125184-000010,0030125184-000010,0030125184-000010,BR_00000006,normal_real,48.0,1183.0,1.0,790.0,810.0,HC220YD+Z,,,,,,,138,05,2026-06-30
initial-000018,BR_00000001,30,0030118093-000020,0030118093-000020,0030118093-000020,BR_00000001,normal_real,135.54,1172.0,1.0,700.0,840.0,DX51D+Z,,,,,,,139,05,2026-05-31
initial-000018,BR_00000001,31,0030124440-000030,0030124440-000030,0030124440-000030,BR_00000006,normal_real,24.0,1155.0,0.9,770.0,810.0,DX52D+Z,,,,,,,140,05,2026-06-30
initial-000018,BR_00000001,32,0002002202-000210,0002002202-000210,0002002202-000210,BR_00000006,normal_real,8.21,1155.0,1.0,770.0,810.0,DC51D+Z,,,,,,,141,05,2026-06-30
initial-000018,BR_00000001,33,0002002170-000080,0002002170-000080,0002002170-000080,BR_00000006,normal_real,23.0,1128.0,1.0,770.0,810.0,DC51D+Z,,,,,,,142,05,2026-06-30
initial-000018,BR_00000001,34,0030124440-000020,0030124440-000020,0030124440-000020,BR_00000006,normal_real,23.0,1125.0,0.9,770.0,810.0,DX52D+Z,,,,,,,143,05,2026-06-30
initial-000018,BR_00000001,35,0002002169-000030,0002002169-000030,0002002169-000030,BR_00000006,normal_real,30.0,1120.0,0.7,770.0,810.0,DC51D+Z,,,,,,,144,05,2026-06-30
initial-000018,BR_00000001,36,0002002195-000060,0002002195-000060,0002002195-000060,BR_00000006,normal_real,61.96,1095.0,0.65,770.0,810.0,DC51D+Z,,,,,,,145,05,2026-06-30
initial-000018,BR_00000001,37,0002002202-000150,0002002202-000150,0002002202-000150,BR_00000006,normal_real,25.0,1095.0,0.7,770.0,810.0,DC51D+Z,,,,,,,146,05,2026-06-30
initial-000018,BR_00000001,38,0002002195-000170,0002002195-000170,0002002195-000170,BR_00000006,normal_real,24.0,1088.0,0.65,770.0,810.0,DC51D+Z,,,,,,,147,05,2026-06-30
initial-000018,BR_00000001,39,0002002202-000160,0002002202-000160,0002002202-000160,BR_00000006,normal_real,19.0,1085.0,0.7,770.0,810.0,DC51D+Z,,,,,,,148,05,2026-06-30
initial-000018,BR_00000001,40,0030124800-000030,0030124800-000030,0030124800-000030,BR_00000006,normal_real,23.0,1084.0,0.8,770.0,810.0,DX52D+Z,,,,,,,149,05,2026-06-30
initial-000018,BR_00000001,41,0002002176-000070,0002002176-000070,0002002176-000070,BR_00000006,normal_real,100.0,1063.0,1.0,770.0,810.0,DC51D+Z,,,,,,,150,05,2026-06-30
initial-000020,BR_00000001,0,0030124871-000080,0030124871-000080,0030124871-000080,BR_00000006,normal_real,60.0,1575.0,0.95,710.0,730.0,DX51D+Z,,,,,,,151,06,2026-06-30
initial-000020,BR_00000001,1,0030124871-000140,0030124871-000140,0030124871-000140,BR_00000006,normal_real,30.0,1550.0,0.95,710.0,730.0,DX51D+Z,,,,,,,152,06,2026-06-30
initial-000020,BR_00000001,2,0010019881-000030,0010019881-000030,0010019881-000030,BR_00000006,actual_transition,26.0,1500.0,0.95,700.0,840.0,DC51D+Z,,,,,,,153,06,2026-06-30
initial-000020,BR_00000001,3,0002002195-000190,0002002195-000190,0002002195-000190,BR_00000006,normal_real,24.0,1500.0,1.0,830.0,850.0,DC54D+Z,,,,,,,154,06,2026-06-30
initial-000020,BR_00000001,4,0010020206-000110,0010020206-000110,0010020206-000110,BR_00000006,actual_transition,117.45,1500.0,1.2,700.0,840.0,DC51D+Z,,,,,,,155,06,2026-06-30
initial-000020,BR_00000001,5,0005000571-000040,0005000571-000040,0005000571-000040,BR_00000006,normal_real,10.0,1458.0,1.5,830.0,850.0,CR180BH,,,,,,,156,06,2026-06-30
initial-000020,BR_00000001,6,0005000562-000050,0005000562-000050,0005000562-000050,BR_00000006,normal_real,23.0,1370.0,1.5,830.0,850.0,CR3,,,,,,,157,06,2026-06-30
initial-000020,BR_00000001,7,0002002058-000020,0002002058-000020,0002002058-000020,BR_00000001,normal_real,18.91,1260.0,1.5,820.0,840.0,DX53D+Z-CD,,,,,,,158,06,2026-05-31
initial-000020,BR_00000001,8,0030123653-000020,0030123653-000020,0030123653-000020,BR_00000006,normal_real,24.0,1250.0,1.2,700.0,840.0,DC51D+Z,,,,,,,159,06,2026-06-30
initial-000020,BR_00000001,9,0002002054-000230,0002002054-000230,0002002054-000230,BR_00000001,normal_real,2.05,1236.0,1.0,820.0,840.0,DX53D+Z-CD,,,,,,,160,06,2026-05-31
initial-000020,BR_00000001,10,0002002053-000150,0002002053-000150,0002002053-000150,BR_00000001,normal_real,18.76,1219.0,0.8,815.0,835.0,DX51D+Z-MD,,,,,,,161,06,2026-05-31
initial-000020,BR_00000001,11,0030123653-000030,0030123653-000030,0030123653-000030,BR_00000006,normal_real,48.0,1200.0,0.8,700.0,840.0,DC51D+Z,,,,,,,162,06,2026-06-30
initial-000020,BR_00000001,12,0030125147-000010,0030125147-000010,0030125147-000010,BR_00000006,normal_real,24.0,1200.0,1.0,820.0,840.0,DC53D+Z,,,,,,,163,06,2026-06-30
initial-000020,BR_00000001,13,0030120939-000080,0030120939-000080,0030120939-000080,BR_00000002,normal_real,46.0,1150.0,1.2,810.0,830.0,HC180YD+Z,,,,,,,164,06,2026-06-10
initial-000020,BR_00000001,14,0030120939-000070,0030120939-000070,0030120939-000070,BR_00000002,normal_real,23.0,1100.0,1.2,810.0,830.0,HC180YD+Z,,,,,,,165,06,2026-06-10
initial-000020,BR_00000001,15,0030120939-000060,0030120939-000060,0030120939-000060,BR_00000002,normal_real,23.45,1080.0,1.2,810.0,830.0,HC180YD+Z,,,,,,,166,06,2026-06-10
initial-000020,BR_00000001,16,0030117285-000070,0030117285-000070,0030117285-000070,BR_00000001,normal_real,12.8,1060.0,1.0,800.0,820.0,SCG260Y+Z,,,,,,,167,06,2026-05-31
initial-000020,BR_00000001,17,0002002021-000070,0002002021-000070,0002002021-000070,BR_00000001,normal_real,19.0,1044.0,1.0,770.0,810.0,DC51D+Z,,,,,,,168,06,2026-05-31
initial-000020,BR_00000001,18,0002002184-000160,0002002184-000160,0002002184-000160,BR_00000006,normal_real,16.0,1036.0,1.2,770.0,810.0,DC51D+Z,,,,,,,169,06,2026-06-30
initial-000020,BR_00000001,19,0030125207-000130,0030125207-000130,0030125207-000130,BR_00000006,normal_real,22.0,1011.0,1.2,800.0,820.0,HC260YD+Z,,,,,,,170,06,2026-06-30
initial-000020,BR_00000001,20,0030122899-000020,0030122899-000020,0030122899-000020,BR_00000006,actual_transition,187.98,1000.0,1.0,700.0,840.0,DC51D+Z,,,,,,,171,06,2026-06-30
initial-000020,BR_00000001,21,0030117110-000090,0030117110-000090,0030117110-000090,BR_00000001,normal_real,4.67,955.0,1.0,830.0,850.0,CR3,,,,,,,172,06,2026-05-31
initial-000024,BR_00000001,0,0030124583-000010,0030124583-000010,0030124583-000010,BR_00000006,actual_transition,24.0,1388.0,1.6,700.0,720.0,DC51D+Z,,,,,,,173,07,2026-06-30
initial-000024,BR_00000001,1,0030125101-000020,0030125101-000020,0030125101-000020,BR_00000006,normal_real,120.0,1360.0,1.5,700.0,720.0,DC51D+Z-Q,,,,,,,174,07,2026-06-30
initial-000024,BR_00000001,2,0010019881-000060,0010019881-000060,0010019881-000060,BR_00000006,actual_transition,96.0,1355.0,1.95,700.0,840.0,DC51D+Z,,,,,,,175,07,2026-06-30
initial-000024,BR_00000001,3,0002002054-000060,0002002054-000060,0002002054-000060,BR_00000001,normal_real,50.0,1300.0,2.0,820.0,840.0,DX53D+Z-MD,,,,,,,176,07,2026-05-31
initial-000024,BR_00000001,4,0005000571-000030,0005000571-000030,0005000571-000030,BR_00000006,normal_real,7.0,1256.0,2.0,830.0,850.0,CR180BH,,,,,,,177,07,2026-06-30
initial-000024,BR_00000001,5,0005000563-000090,0005000563-000090,0005000563-000090,BR_00000006,normal_real,21.0,1245.0,1.75,830.0,850.0,CR3,,,,,,,178,07,2026-06-30
initial-000024,BR_00000001,6,0002002059-000020,0002002059-000020,0002002059-000020,BR_00000001,normal_real,20.43,1243.0,1.5,820.0,840.0,DX53D+Z-CD,,,,,,,179,07,2026-05-31
initial-000024,BR_00000001,7,0002002053-000070,0002002053-000070,0002002053-000070,BR_00000001,normal_real,25.67,1219.0,1.2,820.0,840.0,DX53D+Z-MD,,,,,,,180,07,2026-05-31
initial-000024,BR_00000001,8,0030119945-000140,0030119945-000140,0030119945-000140,BR_00000001,normal_real,24.0,1195.0,1.3,830.0,850.0,DC54D+Z,,,,,,,181,07,2026-05-31
initial-000024,BR_00000001,9,0030119597-000010,0030119597-000010,0030119597-000010,BR_00000001,normal_real,7.08,1155.0,1.2,830.0,850.0,DC54D+Z,,,,,,,182,07,2026-05-31
initial-000024,BR_00000001,10,0030125147-000020,0030125147-000020,0030125147-000020,BR_00000006,normal_real,23.0,1145.0,1.0,820.0,840.0,DC53D+Z,,,,,,,183,07,2026-06-30
initial-000024,BR_00000001,11,0030123508-000010,0030123508-000010,0030123508-000010,BR_00000006,normal_real,138.0,1145.0,1.0,830.0,850.0,HDX53D+Z-SN,,,,,,,184,07,2026-06-30
initial-000024,BR_00000001,12,0030118261-000010,0030118261-000010,0030118261-000010,BR_00000001,normal_real,57.02,1145.0,1.0,830.0,850.0,HDX53D+Z-SN,,,,,,,185,07,2026-05-31
initial-000024,BR_00000001,13,0030124170-000010,0030124170-000010,0030124170-000010,BR_00000006,normal_real,69.0,1145.0,1.0,830.0,850.0,HDX53D+Z-SN,,,,,,,186,07,2026-06-30
initial-000024,BR_00000001,14,0005000571-000020,0005000571-000020,0005000571-000020,BR_00000006,normal_real,7.0,1135.0,1.2,830.0,850.0,CR4,,,,,,,187,07,2026-06-30
initial-000024,BR_00000001,15,0002002184-000090,0002002184-000090,0002002184-000090,BR_00000006,normal_real,30.0,1134.0,1.0,830.0,850.0,DC56D+Z,,,,,,,188,07,2026-06-30
initial-000024,BR_00000001,16,0005000563-000290,0005000563-000290,0005000563-000290,BR_00000006,normal_real,20.0,1100.0,0.8,830.0,850.0,CR180BH,,,,,,,189,07,2026-06-30
initial-000024,BR_00000001,17,0005000547-000400,0005000547-000400,0005000547-000400,BR_00000001,normal_real,20.0,1100.0,0.8,830.0,850.0,CR180BH,,,,,,,190,07,2026-05-31
initial-000024,BR_00000001,18,0002002053-000020,0002002053-000020,0002002053-000020,BR_00000001,normal_real,8.8,1100.0,0.8,820.0,840.0,DX53D+Z-MD,,,,,,,191,07,2026-05-31
initial-000024,BR_00000001,19,0030124438-000010,0030124438-000010,0030124438-000010,BR_00000006,normal_real,23.0,1083.0,0.8,830.0,850.0,DC54D+Z,,,,,,,192,07,2026-06-30
initial-000024,BR_00000001,20,0030118934-000020,0030118934-000020,0030118934-000020,BR_00000001,normal_real,238.96,1060.0,0.95,820.0,840.0,HX220BD+Z,,,,,,,193,07,2026-05-31
initial-000024,BR_00000001,21,0030124824-000020,0030124824-000020,0030124824-000020,BR_00000006,normal_real,430.0,1055.0,0.95,820.0,840.0,DX53D+Z,,,,,,,194,07,2026-06-30
initial-000024,BR_00000001,22,0030119031-000020,0030119031-000020,0030119031-000020,BR_00000001,normal_real,26.67,1055.0,0.95,820.0,840.0,DX53D+Z,,,,,,,195,07,2026-05-31
initial-000024,BR_00000001,23,0030118093-000060,0030118093-000060,0030118093-000060,BR_00000001,normal_real,31.46,1048.0,0.8,820.0,840.0,DC53D+Z,,,,,,,196,07,2026-05-31
initial-000024,BR_00000001,24,0030123145-000020,0030123145-000020,0030123145-000020,BR_00000006,normal_real,21.43,1010.0,0.8,810.0,830.0,HC180YD+Z,,,,,,,197,07,2026-06-30
initial-000024,BR_00000001,25,0030122899-000010,0030122899-000010,0030122899-000010,BR_00000006,actual_transition,60.0,1000.0,0.8,700.0,840.0,DC51D+Z,,,,,,,198,07,2026-06-30
initial-000024,BR_00000001,26,0030122480-000090,0030122480-000090,0030122480-000090,BR_00000006,normal_real,22.0,990.0,0.7,830.0,850.0,DX53D+Z,,,,,,,199,07,2026-06-30
initial-000024,BR_00000001,27,0030120940-000030,0030120940-000030,0030120940-000030,BR_00000002,normal_real,18.0,950.0,0.7,830.0,850.0,DC56D+Z,,,,,,,200,07,2026-06-10
initial-000024,BR_00000001,28,0030122480-000040,0030122480-000040,0030122480-000040,BR_00000006,normal_real,72.0,950.0,0.7,830.0,850.0,DX54D+Z,,,,,,,201,07,2026-06-30
initial-000024,BR_00000001,29,0030120745-000010,0030120745-000010,0030120745-000010,BR_00000001,normal_real,12.99,865.0,0.8,830.0,850.0,DX53D+Z,,,,,,,202,07,2026-06-05
initial-000025,BR_00000001,0,0030121196-000030,0030121196-000030,0030121196-000030,BR_00000002,normal_real,46.91,1500.0,0.7,770.0,790.0,HC340/590DPD+Z,,,,,,,203,08,2026-06-10
initial-000025,BR_00000001,1,0030123053-000010,0030123053-000010,0030123053-000010,BR_00000006,actual_transition,48.0,1440.0,0.8,700.0,840.0,DC51D+Z,,,,,,,204,08,2026-06-30
initial-000025,BR_00000001,2,0030118957-000010,0030118957-000010,0030118957-000010,BR_00000001,normal_real,48.0,1360.0,0.7,700.0,720.0,DX51D+Z3,,,,,,,205,08,2026-05-31
initial-000025,BR_00000001,3,0030124735-000090,0030124735-000090,0030124735-000090,BR_00000006,actual_transition,24.0,1325.0,0.7,700.0,840.0,DX51D+Z,,,,,,,206,08,2026-06-30
initial-000025,BR_00000001,4,0002002195-000120,0002002195-000120,0002002195-000120,BR_00000006,normal_real,72.0,1315.0,0.65,770.0,810.0,DC51D+Z,,,,,,,207,08,2026-06-30
initial-000025,BR_00000001,5,0002002202-000090,0002002202-000090,0002002202-000090,BR_00000006,normal_real,138.0,1280.0,0.65,770.0,810.0,DC51D+Z,,,,,,,208,08,2026-06-30
initial-000025,BR_00000001,6,0030123916-000040,0030123916-000040,0030123916-000040,BR_00000006,actual_transition,23.0,1250.0,0.6,700.0,840.0,DC51D+Z,,,,,,,209,08,2026-06-30
initial-000025,BR_00000001,7,0030118006-000020,0030118006-000020,0030118006-000020,BR_00000001,normal_real,29.28,1240.0,0.6,700.0,840.0,DC51D+Z,,,,,,,210,08,2026-05-31
initial-000025,BR_00000001,8,0030125207-000050,0030125207-000050,0030125207-000050,BR_00000006,normal_real,48.0,1233.0,0.7,770.0,810.0,DC51D+Z,,,,,,,211,08,2026-06-30
initial-000025,BR_00000001,9,0010019680-000010,0010019680-000010,0010019680-000010,BR_00000006,normal_real,48.0,1170.0,0.6,700.0,840.0,DC51D+Z-D,,,,,,,212,08,2026-06-30
initial-000025,BR_00000001,10,0002002184-000060,0002002184-000060,0002002184-000060,BR_00000006,normal_real,23.0,1170.0,0.6,770.0,810.0,DC51D+Z,,,,,,,213,08,2026-06-30
initial-000025,BR_00000001,11,0010019680-000030,0010019680-000030,0010019680-000030,BR_00000006,normal_real,48.0,1160.0,0.6,700.0,840.0,DC51D+Z-D,,,,,,,214,08,2026-06-30
initial-000025,BR_00000001,12,0030124827-000010,0030124827-000010,0030124827-000010,BR_00000006,normal_real,70.0,1140.0,0.75,730.0,750.0,DX51D+Z,,,,,,,215,08,2026-06-30
initial-000025,BR_00000001,13,0030124827-000020,0030124827-000020,0030124827-000020,BR_00000006,normal_real,50.0,1100.0,0.75,730.0,750.0,DX51D+Z,,,,,,,216,08,2026-06-30
initial-000025,BR_00000001,14,0030124871-000130,0030124871-000130,0030124871-000130,BR_00000006,normal_real,180.0,1100.0,0.75,730.0,750.0,DX51D+Z,,,,,,,217,08,2026-06-30
initial-000025,BR_00000001,15,0010019680-000020,0010019680-000020,0010019680-000020,BR_00000006,normal_real,69.0,1072.0,0.75,730.0,750.0,DC51D+Z-D,,,,,,,218,08,2026-06-30
initial-000025,BR_00000001,16,0030124826-000040,0030124826-000040,0030124826-000040,BR_00000006,normal_real,50.0,1055.0,0.6,730.0,750.0,DX51D+Z,,,,,,,219,08,2026-06-30
initial-000025,BR_00000001,17,0030124824-000040,0030124824-000040,0030124824-000040,BR_00000006,normal_real,92.95,1055.0,0.6,730.0,750.0,DX51D+Z,,,,,,,220,08,2026-06-30
initial-000025,BR_00000001,18,0030120951-000010,0030120951-000010,0030120951-000010,BR_00000002,normal_real,32.24,1050.0,0.7,700.0,840.0,DX51D+Z,,,,,,,221,08,2026-06-10
initial-000025,BR_00000001,19,0002002180-000350,0002002180-000350,0002002180-000350,BR_00000006,normal_real,20.0,1025.0,0.6,810.0,830.0,180YD+Z,,,,,,,222,08,2026-06-30
initial-000025,BR_00000001,20,0002002006-000230,0002002006-000230,0002002006-000230,BR_00000001,normal_real,21.76,1020.0,0.6,810.0,830.0,180YD+Z,,,,,,,223,08,2026-05-31
initial-000025,BR_00000001,21,0030124457-000010,0030124457-000010,0030124457-000010,BR_00000006,normal_real,44.0,1001.0,0.6,820.0,840.0,DX53D+Z,,,,,,,224,08,2026-06-30
initial-000025,BR_00000001,22,0002002180-000010,0002002180-000010,0002002180-000010,BR_00000006,normal_real,39.0,985.0,0.6,810.0,830.0,180YD+Z,,,,,,,225,08,2026-06-30
initial-000025,BR_00000001,23,0002002176-000120,0002002176-000120,0002002176-000120,BR_00000006,normal_real,25.0,913.0,0.6,810.0,830.0,180YD+Z,,,,,,,226,08,2026-06-30
initial-000025,BR_00000001,24,0030124437-000010,0030124437-000010,0030124437-000010,BR_00000006,actual_transition,18.0,910.0,0.8,700.0,840.0,DC51D+Z,,,,,,,227,08,2026-06-30
initial-000026,BR_00000001,0,0030122898-000030,0030122898-000030,0030122898-000030,BR_00000006,actual_transition,96.0,1500.0,2.5,700.0,720.0,DC51D+Z,,,,,,,228,09,2026-06-30
initial-000026,BR_00000001,1,0030124735-000130,0030124735-000130,0030124735-000130,BR_00000006,actual_transition,24.0,1250.0,2.45,700.0,720.0,DC51D+Z,,,,,,,229,09,2026-06-30
initial-000026,BR_00000001,2,0030122898-000040,0030122898-000040,0030122898-000040,BR_00000006,actual_transition,240.0,1250.0,2.5,700.0,720.0,DC51D+Z,,,,,,,230,09,2026-06-30
initial-000026,BR_00000001,3,0030122899-000050,0030122899-000050,0030122899-000050,BR_00000006,actual_transition,240.0,1250.0,2.5,700.0,720.0,DC51D+Z,,,,,,,231,09,2026-06-30
initial-000026,BR_00000001,4,0030121724-000020,0030121724-000020,0030121724-000020,BR_00000002,actual_transition,195.2,1250.0,2.5,700.0,720.0,DC51D+Z,,,,,,,232,09,2026-06-10
initial-000026,BR_00000001,5,0030118921-000020,0030118921-000020,0030118921-000020,BR_00000001,actual_transition,23.0,1110.0,2.49,700.0,720.0,DC51D+Z,,,,,,,233,09,2026-05-31
initial-000026,BR_00000001,6,0010020206-000030,0010020206-000030,0010020206-000030,BR_00000006,actual_transition,110.0,1000.0,2.5,700.0,720.0,DC51D+Z,,,,,,,234,09,2026-06-30
initial-000027,BR_00000001,0,0002002185-000030,0002002185-000030,0002002185-000030,BR_00000006,normal_real,23.0,1373.0,1.6,770.0,810.0,DC51D+Z,,,,,,,235,10,2026-06-30
initial-000027,BR_00000001,1,0002002170-000040,0002002170-000040,0002002170-000040,BR_00000006,normal_real,23.0,1251.0,1.8,770.0,810.0,DC51D+Z,,,,,,,236,10,2026-06-30
initial-000027,BR_00000001,2,0030123653-000010,0030123653-000010,0030123653-000010,BR_00000006,normal_real,96.0,1225.0,1.5,700.0,840.0,DC51D+Z,,,,,,,237,10,2026-06-30
initial-000027,BR_00000001,3,0002002053-000100,0002002053-000100,0002002053-000100,BR_00000001,normal_real,92.0,1219.0,1.5,820.0,840.0,DX53D+Z-MD,,,,,,,238,10,2026-05-31
initial-000027,BR_00000001,4,0005000548-000050,0005000548-000050,0005000548-000050,BR_00000001,normal_real,7.0,1214.0,1.5,820.0,840.0,CR240BH,,,,,,,239,10,2026-05-31
initial-000027,BR_00000001,5,0030124772-000010,0030124772-000010,0030124772-000010,BR_00000006,actual_transition,24.0,1200.0,1.5,700.0,840.0,DC51D+Z,,,,,,,240,10,2026-06-30
initial-000027,BR_00000001,6,0002002195-000090,0002002195-000090,0002002195-000090,BR_00000006,normal_real,48.0,1200.0,1.6,795.0,815.0,220YD+Z,,,,,,,241,10,2026-06-30
initial-000027,BR_00000001,7,0002002202-000260,0002002202-000260,0002002202-000260,BR_00000006,normal_real,15.93,1175.0,1.6,770.0,810.0,DC51D+Z,,,,,,,242,10,2026-06-30
initial-000027,BR_00000001,8,0002002202-000120,0002002202-000120,0002002202-000120,BR_00000006,normal_real,23.0,1163.0,1.4,770.0,810.0,DC51D+Z,,,,,,,243,10,2026-06-30
initial-000027,BR_00000001,9,0002002006-000190,0002002006-000190,0002002006-000190,BR_00000001,normal_real,7.7,1152.0,1.2,770.0,810.0,DC51D+Z,,,,,,,244,10,2026-05-31
initial-000027,BR_00000001,10,0002002202-000220,0002002202-000220,0002002202-000220,BR_00000006,normal_real,23.0,1115.0,1.2,770.0,810.0,DC51D+Z,,,,,,,245,10,2026-06-30
initial-000027,BR_00000001,11,0002002185-000010,0002002185-000010,0002002185-000010,BR_00000006,normal_real,23.0,1113.0,1.2,770.0,810.0,DC51D+Z,,,,,,,246,10,2026-06-30
initial-000027,BR_00000001,12,0002002169-000010,0002002169-000010,0002002169-000010,BR_00000006,normal_real,25.0,1090.0,1.4,770.0,810.0,DC51D+Z,,,,,,,247,10,2026-06-30
initial-000027,BR_00000001,13,0002002202-000010,0002002202-000010,0002002202-000010,BR_00000006,normal_real,19.0,1085.0,1.4,770.0,810.0,DC51D+Z,,,,,,,248,10,2026-06-30
initial-000027,BR_00000001,14,0002002202-000240,0002002202-000240,0002002202-000240,BR_00000006,normal_real,19.0,1065.0,1.4,770.0,810.0,DC51D+Z,,,,,,,249,10,2026-06-30
initial-000027,BR_00000001,15,0002002202-000300,0002002202-000300,0002002202-000300,BR_00000006,normal_real,30.0,1030.0,1.6,770.0,810.0,DC51D+Z,,,,,,,250,10,2026-06-30
initial-000027,BR_00000001,16,0002002202-000230,0002002202-000230,0002002202-000230,BR_00000006,normal_real,19.0,1020.0,1.4,770.0,810.0,DC51D+Z,,,,,,,251,10,2026-06-30
initial-000027,BR_00000001,17,0030118934-000010,0030118934-000010,0030118934-000010,BR_00000001,normal_real,130.44,910.0,1.15,800.0,820.0,HX260YD+Z,,,,,,,252,10,2026-05-31
initial-000027,BR_00000001,18,0002002180-000060,0002002180-000060,0002002180-000060,BR_00000006,normal_real,20.0,921.0,1.2,770.0,810.0,DC51D+Z,,,,,,,253,10,2026-06-30
initial-000027,BR_00000001,19,0002002170-000140,0002002170-000140,0002002170-000140,BR_00000006,normal_real,16.0,899.0,1.2,770.0,810.0,DC51D+Z,,,,,,,254,10,2026-06-30
initial-000027,BR_00000001,20,0002002170-000070,0002002170-000070,0002002170-000070,BR_00000006,normal_real,16.0,890.0,1.2,770.0,810.0,DC51D+Z,,,,,,,255,10,2026-06-30
initial-000028,BR_00000001,0,0030122647-000590,0030122647-000590,0030122647-000590,BR_00000006,normal_real,48.0,1500.0,2.49,820.0,840.0,DC53D+Z,,,,,,,256,11,2026-06-30
initial-000028,BR_00000001,1,0030119938-000340,0030119938-000340,0030119938-000340,BR_00000001,normal_real,48.0,1500.0,2.49,820.0,840.0,DC53D+Z,,,,,,,257,11,2026-05-31
initial-000028,BR_00000001,2,0030122647-000580,0030122647-000580,0030122647-000580,BR_00000006,normal_real,48.0,1363.0,2.49,820.0,840.0,DC53D+Z,,,,,,,258,11,2026-06-30
initial-000028,BR_00000001,3,0030122647-000570,0030122647-000570,0030122647-000570,BR_00000006,normal_real,48.0,1300.0,2.49,820.0,840.0,DC53D+Z,,,,,,,259,11,2026-06-30
initial-000028,BR_00000001,4,0030119938-000330,0030119938-000330,0030119938-000330,BR_00000001,normal_real,95.14,1300.0,2.49,820.0,840.0,DC53D+Z,,,,,,,260,11,2026-05-31
initial-000028,BR_00000001,5,0030119938-000320,0030119938-000320,0030119938-000320,BR_00000001,normal_real,24.6,1250.0,2.49,820.0,840.0,DC53D+Z,,,,,,,261,11,2026-05-31
initial-000028,BR_00000001,6,0030122647-000560,0030122647-000560,0030122647-000560,BR_00000006,normal_real,72.0,1250.0,2.49,820.0,840.0,DC53D+Z,,,,,,,262,11,2026-06-30
initial-000028,BR_00000001,7,0002002074-000010,0002002074-000010,0002002074-000010,BR_00000006,normal_real,150.0,1200.0,2.0,820.0,840.0,DX53D+Z-MD,,,,,,,263,11,2026-06-30
initial-000028,BR_00000001,8,0030122760-000020,0030122760-000020,0030122760-000020,BR_00000006,normal_real,18.35,914.0,1.5,830.0,850.0,CR180BH,,,,,,,264,11,2026-06-30
initial-000028,BR_00000001,9,0005000563-000170,0005000563-000170,0005000563-000170,BR_00000006,normal_real,48.0,900.0,1.2,830.0,850.0,CR180BH,,,,,,,265,11,2026-06-30
initial-000028,BR_00000001,10,0030122480-000070,0030122480-000070,0030122480-000070,BR_00000006,normal_real,108.0,905.0,1.2,820.0,840.0,DX53D+Z,,,,,,,266,11,2026-06-30
initial-000030,BR_00000002,0,0030124871-000050,0030124871-000050,0030124871-000050,BR_00000006,normal_real,20.0,1540.0,1.15,820.0,840.0,DX53D+Z,,,,,,,267,12,2026-06-30
initial-000030,BR_00000002,1,0010019881-000050,0010019881-000050,0010019881-000050,BR_00000006,actual_transition,26.0,1500.0,1.45,700.0,840.0,DC51D+Z,,,,,,,268,12,2026-06-30
initial-000030,BR_00000002,2,0030125207-000100,0030125207-000100,0030125207-000100,BR_00000006,normal_real,24.0,1500.0,1.2,830.0,850.0,DC51D+Z,,,,,,,269,12,2026-06-30
initial-000030,BR_00000002,3,virtual-000009,,,,virtual_sphc,20.0,1500.0,1.2,795.0,815.0,SPHC,,,virtual_sphc:1500x1.2,weight_fill,9,,270,12,不适用
initial-000030,BR_00000002,4,virtual-000008,,,,virtual_sphc,20.0,1500.0,1.5,795.0,815.0,SPHC,,,virtual_sphc:1500x1.5,weight_fill,8,,271,12,不适用
initial-000030,BR_00000002,5,0030124734-000010,0030124734-000010,0030124734-000010,BR_00000006,normal_real,24.0,1500.0,2.0,795.0,815.0,HC220YD+Z,,,,,,,272,12,2026-06-30
initial-000030,BR_00000002,6,virtual-000011,,,,virtual_sphc,20.0,1500.0,1.5,795.0,815.0,SPHC,,,virtual_sphc:1500x1.5,weight_fill,11,,273,12,不适用
initial-000030,BR_00000002,7,0010020206-000070,0010020206-000070,0010020206-000070,BR_00000006,actual_transition,143.49,1500.0,2.0,700.0,720.0,DC51D+Z,,,,,,,274,12,2026-06-30
