         135319755 function calls (131880234 primitive calls) in 37.345 seconds

   Ordered by: cumulative time
   List reduced from 1337 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    65727    1.815    0.000    2.235    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:203(_prototype_edge_mask)
 21061815    1.787    0.000    1.787    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:35(int64)
2582508/59684    1.430    0.000    4.370    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:42(encode)
     5489    1.210    0.000    1.490    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:854(evaluate_numeric_static_plan_rules)
    51778    1.109    0.000    2.928    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:769(preview_numeric_chain_order_quality)
 20277523    1.012    0.000    1.420    0.000 {built-in method builtins.isinstance}
  1371824    0.950    0.000    0.950    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1313    0.720    0.001    3.170    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:712(build)
  1188272    0.699    0.000    1.255    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:109(permit)
     6357    0.644    0.000    0.829    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:527(<genexpr>)
   920052    0.625    0.000    3.303    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:577(_edge_rule)
    44220    0.597    0.000    0.597    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/json/encoder.py:204(iterencode)
  2624033    0.544    0.000    0.563    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:458(<genexpr>)
  1008093    0.518    0.000    0.964    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:227(__post_init__)
    15484    0.497    0.000    5.380    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:559(extend_numeric_task)
2382636/2360006    0.450    0.000    1.784    0.000 {built-in method builtins.any}
    62769    0.424    0.000    1.383    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:685(_chain_rule)
  1152510    0.422    0.000    0.422    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:787(<genexpr>)
  2920148    0.401    0.000    0.401    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:359(<genexpr>)
  2424131    0.396    0.000    0.396    0.000 {built-in method builtins.hasattr}
   325164    0.385    0.000    0.754    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:575(append)
  2406061    0.369    0.000    0.847    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/dataclasses.py:1210(is_dataclass)
  1432998    0.349    0.000    0.349    0.000 {built-in method numpy.asarray}
  1150065    0.316    0.000    3.620    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:810(<genexpr>)
    25146    0.285    0.000    2.735    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:245(_choose_static_bridge)
     5489    0.282    0.000    1.317    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:407(_chain_facts)
    15486    0.277    0.000    0.468    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:144(__post_init__)
  1052453    0.271    0.000    1.433    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:665(<genexpr>)
    51778    0.265    0.000    0.265    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:807(<listcomp>)
784682/58552    0.262    0.000    3.876    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:61(<listcomp>)
  1395305    0.253    0.000    0.253    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:771(<genexpr>)
