artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning,business_warning
diagnostic_candidate,True,0002002026-000070,0002002026-000070,0002002026-000070,BR_00000030,BR_00000006,numeric-chain-000027,4,10,23,1330,0.8,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002170-000410,0002002170-000410,0002002170-000410,BR_00000036,BR_00000006,numeric-chain-000027,4,11,23,1330,0.8,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0010017872-000020,0010017872-000020,0010017872-000020,BR_00000030,BR_00000006,numeric-chain-000027,4,12,48,1325,0.6,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119945-000100,0030119945-000100,0030119945-000100,BR_00000030,BR_00000006,numeric-chain-000027,4,13,24,1324,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030104498-000030,0030104498-000030,0030104498-000030,BR_00000012,BR_00000006,numeric-chain-000027,4,14,96,1320,0.6,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030098172-000030,0030098172-000030,0030098172-000030,BR_00000006,BR_00000006,numeric-chain-000027,4,15,275,1315,0.6,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030117285-000030,0030117285-000030,0030117285-000030,BR_00000030,BR_00000006,numeric-chain-000027,4,16,150,1315,0.6,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030113466-000050,0030113466-000050,0030113466-000050,BR_00000024,BR_00000006,numeric-chain-000031,5,1,23,1150,2,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030110554-000010,0030110554-000010,0030110554-000010,BR_00000018,BR_00000006,numeric-chain-000031,5,2,24,1145,2.45,795,815,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030115673-000070,0030115673-000070,0030115673-000070,BR_00000025,BR_00000006,numeric-chain-000031,5,3,8,1131,2,795,815,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002001751-000070,0002001751-000070,0002001751-000070,BR_00000018,BR_00000006,numeric-chain-000031,5,4,23,1125,1.6,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002023-000160,0002002023-000160,0002002023-000160,BR_00000030,BR_00000006,numeric-chain-000031,5,5,23,1125,1.6,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122476-000060,0030122476-000060,0030122476-000060,BR_00000036,BR_00000006,numeric-chain-000031,5,6,23,1115,1.6,770,810,DC51D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002185-000050,0002002185-000050,0002002185-000050,BR_00000036,BR_00000006,numeric-chain-000031,5,7,23,1113,1.5,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002001461-000020,0002001461-000020,0002001461-000020,BR_00000006,BR_00000006,numeric-chain-000031,5,8,147,1100,1.5,770,810,DX51D+Z-WL,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002053-000160,0002002053-000160,0002002053-000160,BR_00000030,BR_00000006,numeric-chain-000031,5,9,60,1100,2,800,820,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119726-000020,0030119726-000020,0030119726-000020,BR_00000030,BR_00000006,numeric-chain-000031,5,10,23,1099,2,805,825,HC260YD+Z,加磷高强、烘烤硬化钢,H260Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030120940-000110,0030120940-000110,0030120940-000110,BR_00000032,BR_00000006,numeric-chain-000031,5,11,23,1093,2,795,815,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030115673-000210,0030115673-000210,0030115673-000210,BR_00000025,BR_00000006,numeric-chain-000031,5,12,23,1093,2,795,815,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030111511-000040,0030111511-000040,0030111511-000040,BR_00000020,BR_00000006,numeric-chain-000031,5,13,8,1093,2,795,815,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002001873-000080,0002001873-000080,0002001873-000080,BR_00000024,BR_00000006,numeric-chain-000031,5,14,19,1085,2,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002202-000280,0002002202-000280,0002002202-000280,BR_00000036,BR_00000006,numeric-chain-000031,5,15,19,1085,2,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030125207-000080,0030125207-000080,0030125207-000080,BR_00000036,BR_00000006,numeric-chain-000031,5,16,46,1078,2.5,770,810,DC51D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002001780-000040,0002001780-000040,0002001780-000040,BR_00000024,BR_00000006,numeric-chain-000031,5,17,19,1040,2,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002001454-000020,0002001454-000020,0002001454-000020,BR_00000006,BR_00000006,numeric-chain-000031,5,18,19,1040,2,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119862-000040,0030119862-000040,0030119862-000040,BR_00000030,BR_00000006,numeric-chain-000031,5,19,22,1036,2,795,815,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030105849-000030,0030105849-000030,0030105849-000030,BR_00000012,BR_00000006,numeric-chain-000031,5,20,88,1020,1.5,805,825,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030113466-000040,0030113466-000040,0030113466-000040,BR_00000024,BR_00000006,numeric-chain-000031,5,21,22,1010,2,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030108214-000030,0030108214-000030,0030108214-000030,BR_00000018,BR_00000006,numeric-chain-000031,5,22,44,1000,1.5,805,825,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030107853-000020,0030107853-000020,0030107853-000020,BR_00000018,BR_00000006,numeric-chain-000033,6,1,120,1270,0.85,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
