         120944562 function calls (118393889 primitive calls) in 34.969 seconds

   Ordered by: cumulative time
   List reduced from 1340 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1349462    0.972    0.000    0.972    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1008093    0.526    0.000    0.971    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:227(__post_init__)
   939801    0.132    0.000    0.940    0.000 {method 'all' of 'numpy.ndarray' objects}
    44835    0.041    0.000    0.919    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:812(<genexpr>)
     6348    0.004    0.000    0.845    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:524(exchanges)
     6357    0.650    0.000    0.839    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:527(<genexpr>)
   939801    0.152    0.000    0.808    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/_methods.py:67(_all)
   175491    0.035    0.000    0.796    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:699(_edge_allowed)
     4341    0.011    0.000    0.780    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:821(_candidate_overlay)
       18    0.172    0.010    0.767    0.043 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:366(bfs)
     4341    0.074    0.000    0.755    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:835(build)
    18677    0.198    0.000    0.608    0.000 {built-in method builtins.sum}
   291271    0.250    0.000    0.580    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/numeric.py:2475(array_equal)
  2624033    0.558    0.000    0.577    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:458(<genexpr>)
    35868    0.024    0.000    0.558    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:806(<genexpr>)


         120944562 function calls (118393889 primitive calls) in 34.969 seconds

   Ordered by: internal time
   List reduced from 1340 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1801459    1.950    0.000    5.359    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:41(checked_sum)
    65727    1.855    0.000    2.289    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:205(_prototype_edge_mask)
  1631087    1.851    0.000    2.815    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:498(_edge_rule_allowed)
 21061815    1.805    0.000    1.805    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:35(int64)
     5489    1.231    0.000    1.517    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:854(evaluate_numeric_static_plan_rules)
    51778    1.132    0.000    2.989    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:769(preview_numeric_chain_order_quality)
1712882/37322    0.991    0.000    3.121    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:42(encode)
  1349462    0.972    0.000    0.972    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1313    0.746    0.001    3.228    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:712(build)
 14751147    0.736    0.000    1.006    0.000 {built-in method builtins.isinstance}
  1188272    0.708    0.000    1.268    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:109(permit)
     6357    0.650    0.000    0.839    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:527(<genexpr>)
   920052    0.629    0.000    3.367    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:577(_edge_rule)
  2624033    0.558    0.000    0.577    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:458(<genexpr>)
  1008093    0.526    0.000    0.971    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:227(__post_init__)
    62769    0.433    0.000    1.412    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:685(_chain_rule)
  1152510    0.429    0.000    0.429    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:787(<genexpr>)
    29312    0.414    0.000    0.414    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/json/encoder.py:204(iterencode)
  2920148    0.409    0.000    0.409    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:359(<genexpr>)
2323004/2300374    0.405    0.000    1.678    0.000 {built-in method builtins.any}
  1269010    0.327    0.000    0.327    0.000 {built-in method numpy.asarray}
