         169371686 function calls (168585435 primitive calls) in 29.869 seconds

   Ordered by: cumulative time
   List reduced from 394 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    79875    0.231    0.000   28.053    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/width_optimization.py:205(_try_segment_edit)
   167057    0.223    0.000    1.716    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/dataclasses.py:1405(replace)
  2293377    0.220    0.000    0.478    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/abc.py:117(__instancecheck__)
  1671008    0.211    0.000    2.151    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:128(allows_search)
  6364454    0.210    0.000    0.210    0.000 {method 'adjusted' of 'decimal.Decimal' objects}
  1937025    0.209    0.000    0.209    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:83(require_int)
403700/16558    0.200    0.000    0.587    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:31(encode)
   174843    0.174    0.000    0.313    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/width_optimization.py:220(<genexpr>)
  2730031    0.162    0.000    0.162    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/neighborhoods.py:131(<genexpr>)


