         90776509 function calls (89858460 primitive calls) in 17.888 seconds

   Ordered by: cumulative time
   List reduced from 5463 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      7/1    0.000    0.000    2.701    2.701 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler.py:456(_compile_core)
      7/1    0.000    0.000    2.701    2.701 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler_machinery.py:342(run)
   189/27    0.004    0.000    2.700    0.100 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler_machinery.py:267(_runPass)
   567/81    0.001    0.000    2.697    0.033 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler_machinery.py:271(check)
155700/137004    0.246    0.000    2.489    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:128(sum_weights)
      7/1    0.000    0.000    2.276    2.276 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typed_passes.py:107(run_pass)
      7/1    0.000    0.000    2.276    2.276 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typed_passes.py:68(type_inference_stage)
      7/1    0.000    0.000    2.270    2.270 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:1064(propagate)
     17/2    0.004    0.000    2.270    1.135 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:147(propagate)
 1653/150    0.006    0.000    2.263    0.015 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:574(resolve)
 1740/162    0.002    0.000    2.260    0.014 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typing/context.py:268(resolve_function_type)


         90776509 function calls (89858460 primitive calls) in 17.888 seconds

   Ordered by: internal time
   List reduced from 5463 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1718189    1.031    0.000    1.853    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/budget.py:109(permit)
