artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0030125168-000060,0030125168-000060,0030125168-000060,BR_00000006,BR_00000001,numeric-chain-000015,5,18,24,1190,0.4,770,810,DX52D+Z-LG,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125168-000050,0030125168-000050,0030125168-000050,BR_00000006,BR_00000001,numeric-chain-000015,5,19,24,1145,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123654-000010,0030123654-000010,0030123654-000010,BR_00000006,BR_00000001,numeric-chain-000015,5,20,48,1066,0.5,715,735,DX51D+Z1,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118641-000020,0030118641-000020,0030118641-000020,BR_00000001,BR_00000001,numeric-chain-000015,5,21,6.04,1000,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0002002187-000020,0002002187-000020,0002002187-000020,BR_00000006,BR_00000001,numeric-chain-000000,6,1,25,1815,0.6,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002177-000010,0002002177-000010,0002002177-000010,BR_00000006,BR_00000001,numeric-chain-000000,6,2,30,1775,0.6,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002177-000020,0002002177-000020,0002002177-000020,BR_00000006,BR_00000001,numeric-chain-000000,6,3,15,1590,0.6,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000200,0002002195-000200,0002002195-000200,BR_00000006,BR_00000001,numeric-chain-000000,6,4,24,1515,0.65,830,850,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118966-000010,0030118966-000010,0030118966-000010,BR_00000001,BR_00000001,numeric-chain-000000,6,5,31.64,1488,0.65,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123255-000020,0030123255-000020,0030123255-000020,BR_00000006,BR_00000001,numeric-chain-000000,6,6,46,1500,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123256-000030,0030123256-000030,0030123256-000030,BR_00000006,BR_00000001,numeric-chain-000000,6,7,46,1490,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002176-000150,0002002176-000150,0002002176-000150,BR_00000006,BR_00000001,numeric-chain-000000,6,8,23,1470,0.65,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000010,0002002170-000010,0002002170-000010,BR_00000006,BR_00000001,numeric-chain-000000,6,9,23,1470,0.65,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123142-000010,0030123142-000010,0030123142-000010,BR_00000006,BR_00000001,numeric-chain-000000,6,10,312,1465,0.7,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124397-000030,0030124397-000030,0030124397-000030,BR_00000006,BR_00000001,numeric-chain-000000,6,11,24,1465,0.7,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030120049-000040,0030120049-000040,0030120049-000040,BR_00000001,BR_00000001,numeric-chain-000000,6,12,24,1440,0.7,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000240,0002002170-000240,0002002170-000240,BR_00000006,BR_00000001,numeric-chain-000000,6,13,80,1434,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002176-000110,0002002176-000110,0002002176-000110,BR_00000006,BR_00000001,numeric-chain-000000,6,14,35,1418,0.65,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124683-000030,0030124683-000030,0030124683-000030,BR_00000006,BR_00000001,numeric-chain-000000,6,15,48,1410,0.8,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030121799-000010,0030121799-000010,0030121799-000010,BR_00000006,BR_00000001,numeric-chain-000000,6,16,168,1395,0.6,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030121346-000020,0030121346-000020,0030121346-000020,BR_00000002,BR_00000001,numeric-chain-000000,6,17,48,1393,0.5,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125168-000010,0030125168-000010,0030125168-000010,BR_00000006,BR_00000001,numeric-chain-000000,6,18,72,1375,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0010019718-000010,0010019718-000010,0010019718-000010,BR_00000006,BR_00000001,numeric-chain-000000,6,19,58,1350,0.5,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030123654-000020,0030123654-000020,0030123654-000020,BR_00000006,BR_00000001,numeric-chain-000000,6,20,48,1346,0.5,715,735,DX51D+Z1,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125168-000030,0030125168-000030,0030125168-000030,BR_00000006,BR_00000001,numeric-chain-000000,6,21,48,1326,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030119098-000010,0030119098-000010,0030119098-000010,BR_00000001,BR_00000001,numeric-chain-000000,6,22,22.98,1306,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125168-000020,0030125168-000020,0030125168-000020,BR_00000006,BR_00000001,numeric-chain-000000,6,23,48,1306,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000270,0002002054-000270,0002002054-000270,BR_00000001,BR_00000001,numeric-chain-000000,6,24,12.7,1258,0.4,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002055-000010,0002002055-000010,0002002055-000010,BR_00000001,BR_00000001,numeric-chain-000000,6,25,70.55,1250,0.5,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000350,0002002054-000350,0002002054-000350,BR_00000001,BR_00000001,numeric-chain-000000,6,26,98.97,1250,0.5,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000320,0002002054-000320,0002002054-000320,BR_00000001,BR_00000001,numeric-chain-000000,6,27,23,1235,0.5,820,840,DX53D+Z-CD,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118641-000010,0030118641-000010,0030118641-000010,BR_00000001,BR_00000001,numeric-chain-000000,6,28,22.03,1200,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030123916-000010,0030123916-000010,0030123916-000010,BR_00000006,BR_00000001,numeric-chain-000000,6,29,23,1200,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0002002054-000040,0002002054-000040,0002002054-000040,BR_00000001,BR_00000001,numeric-chain-000000,6,30,36.52,1150,0.5,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002055-000040,0002002055-000040,0002002055-000040,BR_00000001,BR_00000001,numeric-chain-000000,6,31,346.03,1150,0.5,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002055-000080,0002002055-000080,0002002055-000080,BR_00000001,BR_00000001,numeric-chain-000000,6,32,5.45,1150,0.5,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000310,0002002054-000310,0002002054-000310,BR_00000001,BR_00000001,numeric-chain-000000,6,33,11.7,1100,0.5,820,840,DX53D+Z-CD,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030117284-000030,0030117284-000030,0030117284-000030,BR_00000001,BR_00000001,numeric-chain-000000,6,34,13.54,1090,0.55,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124731-000010,0030124731-000010,0030124731-000010,BR_00000006,BR_00000001,numeric-chain-000009,7,1,48,1290,0.9,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0010019881-000020,0010019881-000020,0010019881-000020,BR_00000006,BR_00000001,numeric-chain-000009,7,2,24,1250,0.95,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030124871-000020,0030124871-000020,0030124871-000020,BR_00000006,BR_00000001,numeric-chain-000009,7,3,20,1250,1.15,710,730,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122897-000050,0030122897-000050,0030122897-000050,BR_00000006,BR_00000001,numeric-chain-000009,7,4,24,1250,1.2,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0002002195-000100,0002002195-000100,0002002195-000100,BR_00000006,BR_00000001,numeric-chain-000009,7,5,230,1220,1,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123653-000030,0030123653-000030,0030123653-000030,BR_00000006,BR_00000001,numeric-chain-000009,7,6,48,1200,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030117283-000030,0030117283-000030,0030117283-000030,BR_00000001,BR_00000001,numeric-chain-000009,7,7,13.32,1190,0.7,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125102-000010,0030125102-000010,0030125102-000010,BR_00000006,BR_00000001,numeric-chain-000009,7,8,72,1182,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030120757-000040,0030120757-000040,0030120757-000040,BR_00000001,BR_00000001,numeric-chain-000009,7,9,25.98,1155,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118934-000050,0030118934-000050,0030118934-000050,BR_00000001,BR_00000001,numeric-chain-000009,7,10,15.37,1160,0.7,830,850,DX54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000200,0002002170-000200,0002002170-000200,BR_00000006,BR_00000001,numeric-chain-000009,7,11,126.53,1160,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002185-000060,0002002185-000060,0002002185-000060,BR_00000006,BR_00000001,numeric-chain-000009,7,12,23,1155,0.65,830,850,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000180,0002002170-000180,0002002170-000180,BR_00000006,BR_00000001,numeric-chain-000009,7,13,46,1133,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0005000545-000020,0005000545-000020,0005000545-000020,BR_00000001,BR_00000001,numeric-chain-000009,7,14,9.59,1130,0.7,820,840,CR210BH,加磷高强、烘烤硬化钢,H220BH,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002055-000110,0002002055-000110,0002002055-000110,BR_00000001,BR_00000001,numeric-chain-000009,7,15,15.3,1100,0.8,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002053-000020,0002002053-000020,0002002053-000020,BR_00000001,BR_00000001,numeric-chain-000009,7,16,8.8,1100,0.8,820,840,DX53D+Z-MD,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000210,0002002170-000210,0002002170-000210,BR_00000006,BR_00000001,numeric-chain-000009,7,17,45.97,1095,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124438-000010,0030124438-000010,0030124438-000010,BR_00000006,BR_00000001,numeric-chain-000009,7,18,23,1083,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030119032-000020,0030119032-000020,0030119032-000020,BR_00000001,BR_00000001,numeric-chain-000009,7,19,10.4,1080,0.75,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118934-000020,0030118934-000020,0030118934-000020,BR_00000001,BR_00000001,numeric-chain-000009,7,20,238.96,1060,0.95,820,840,HX220BD+Z,加磷高强、烘烤硬化钢,H220BH4,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030119031-000020,0030119031-000020,0030119031-000020,BR_00000001,BR_00000001,numeric-chain-000009,7,21,26.67,1055,0.95,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124824-000020,0030124824-000020,0030124824-000020,BR_00000006,BR_00000001,numeric-chain-000009,7,22,430,1055,0.95,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118093-000060,0030118093-000060,0030118093-000060,BR_00000001,BR_00000001,numeric-chain-000009,7,23,31.46,1048,0.8,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123145-000020,0030123145-000020,0030123145-000020,BR_00000006,BR_00000001,numeric-chain-000009,7,24,21.43,1010,0.8,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122899-000010,0030122899-000010,0030122899-000010,BR_00000006,BR_00000001,numeric-chain-000009,7,25,60,1000,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0005000563-000270,0005000563-000270,0005000563-000270,BR_00000006,BR_00000001,numeric-chain-000009,7,26,18,968,0.8,830,850,CR180BH,加磷高强、烘烤硬化钢,H180BH,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122480-000040,0030122480-000040,0030122480-000040,BR_00000006,BR_00000001,numeric-chain-000009,7,27,72,950,0.7,830,850,DX54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030120940-000030,0030120940-000030,0030120940-000030,BR_00000002,BR_00000001,numeric-chain-000009,7,28,18,950,0.7,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123256-000020,0030123256-000020,0030123256-000020,BR_00000006,BR_00000001,numeric-chain-000009,7,29,92.21,930,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002162-000070,0002002162-000070,0002002162-000070,BR_00000006,BR_00000001,numeric-chain-000009,7,30,18,930,0.6,830,850,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124437-000010,0030124437-000010,0030124437-000010,BR_00000006,BR_00000001,numeric-chain-000009,7,31,18,910,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0002002170-000060,0002002170-000060,0002002170-000060,BR_00000006,BR_00000001,numeric-chain-000009,7,32,32,900,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000070,0002002202-000070,0002002202-000070,BR_00000006,BR_00000001,numeric-chain-000009,7,33,16,855,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122898-000030,0030122898-000030,0030122898-000030,BR_00000006,BR_00000001,numeric-chain-000027,8,1,96,1500,2.5,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030121724-000020,0030121724-000020,0030121724-000020,BR_00000002,BR_00000001,numeric-chain-000027,8,2,195.2,1250,2.5,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030124735-000130,0030124735-000130,0030124735-000130,BR_00000006,BR_00000001,numeric-chain-000027,8,3,24,1250,2.45,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030122898-000040,0030122898-000040,0030122898-000040,BR_00000006,BR_00000001,numeric-chain-000027,8,4,240,1250,2.5,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030122899-000050,0030122899-000050,0030122899-000050,BR_00000006,BR_00000001,numeric-chain-000027,8,5,240,1250,2.5,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030118921-000020,0030118921-000020,0030118921-000020,BR_00000001,BR_00000001,numeric-chain-000027,8,6,23,1110,2.49,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0010020206-000030,0010020206-000030,0010020206-000030,BR_00000006,BR_00000001,numeric-chain-000027,8,7,110,1000,2.5,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030122066-000070,0030122066-000070,0030122066-000070,BR_00000003,BR_00000001,numeric-chain-000029,9,1,24,1299,2.49,760,780,HC340/590DPD+Z,双相钢,W590X4,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030119183-000010,0030119183-000010,0030119183-000010,BR_00000001,BR_00000001,numeric-chain-000029,9,2,1.02,1233,2.45,760,780,HC340/590DPD+Z,双相钢,W590X4,硬钢,normal_real,,,,,,
diagnostic_candidate,True,virtual-000019,,,,BR_00000001,numeric-chain-000029,9,3,20.00,1250,2.50,760,840,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":19,""prototype_id"":""virtual_sphc:1250x2.5"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,
diagnostic_candidate,True,0030119938-000310,0030119938-000310,0030119938-000310,BR_00000001,BR_00000001,numeric-chain-000029,9,4,72.86,1200,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122647-000550,0030122647-000550,0030122647-000550,BR_00000006,BR_00000001,numeric-chain-000029,9,5,72,1200,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030120757-000050,0030120757-000050,0030120757-000050,BR_00000001,BR_00000001,numeric-chain-000029,9,6,24,1164,2,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0005000575-000020,0005000575-000020,0005000575-000020,BR_00000006,BR_00000001,numeric-chain-000029,9,7,20,1105,1.5,830,850,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030120940-000120,0030120940-000120,0030120940-000120,BR_00000002,BR_00000001,numeric-chain-000029,9,8,20.15,1055,1.2,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125147-000030,0030125147-000030,0030125147-000030,BR_00000006,BR_00000001,numeric-chain-000029,9,9,110,1000,1,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122899-000030,0030122899-000030,0030122899-000030,BR_00000006,BR_00000001,numeric-chain-000029,9,10,170,1000,1.2,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0005000546-000010,0005000546-000010,0005000546-000010,BR_00000001,BR_00000001,numeric-chain-000029,9,11,7,1015,1.4,830,850,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122488-000010,0030122488-000010,0030122488-000010,BR_00000006,BR_00000001,numeric-chain-000029,9,12,110,1000,1.25,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0010020206-000010,0010020206-000010,0010020206-000010,BR_00000006,BR_00000001,numeric-chain-000029,9,13,58.48,1000,1.5,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0002002179-000010,0002002179-000010,0002002179-000010,BR_00000006,BR_00000001,numeric-chain-000011,10,1,41,1650,0.8,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030121690-000010,0030121690-000010,0030121690-000010,BR_00000002,BR_00000001,numeric-chain-000011,10,2,23,1580,0.8,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002180-000140,0002002180-000140,0002002180-000140,BR_00000006,BR_00000001,numeric-chain-000011,10,3,20,1540,0.8,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118006-000070,0030118006-000070,0030118006-000070,BR_00000001,BR_00000001,numeric-chain-000011,10,4,43.72,1480,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000020,0002002170-000020,0002002170-000020,BR_00000006,BR_00000001,numeric-chain-000011,10,5,69,1498,0.8,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000160,0002002170-000160,0002002170-000160,BR_00000006,BR_00000001,numeric-chain-000011,10,6,23,1495,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123256-000040,0030123256-000040,0030123256-000040,BR_00000006,BR_00000001,numeric-chain-000011,10,7,69,1475,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000150,0002002170-000150,0002002170-000150,BR_00000006,BR_00000001,numeric-chain-000011,10,8,23,1433,0.65,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002055-000030,0002002055-000030,0002002055-000030,BR_00000001,BR_00000001,numeric-chain-000011,10,9,66.82,1430,0.6,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125168-000070,0030125168-000070,0030125168-000070,BR_00000006,BR_00000001,numeric-chain-000011,10,10,24,1405,0.5,820,840,DX53D+Z-LG,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000010,0002002054-000010,0002002054-000010,BR_00000001,BR_00000001,numeric-chain-000011,10,11,36.83,1365,0.5,820,840,DX53D+Z-CD,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124871-000120,0030124871-000120,0030124871-000120,BR_00000006,BR_00000001,numeric-chain-000011,10,12,220,1360,0.6,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030119860-000040,0030119860-000040,0030119860-000040,BR_00000001,BR_00000001,numeric-chain-000011,10,13,180.24,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125150-000030,0030125150-000030,0030125150-000030,BR_00000006,BR_00000001,numeric-chain-000011,10,14,96,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124683-000040,0030124683-000040,0030124683-000040,BR_00000006,BR_00000001,numeric-chain-000011,10,15,192,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125150-000010,0030125150-000010,0030125150-000010,BR_00000006,BR_00000001,numeric-chain-000011,10,16,24,1360,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124683-000010,0030124683-000010,0030124683-000010,BR_00000006,BR_00000001,numeric-chain-000011,10,17,96,1360,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,virtual-000001,,,,BR_00000001,numeric-chain-000011,10,18,20.00,1250,0.60,820,840,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":1,""prototype_id"":""virtual_sphc:1250x0.6"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,
diagnostic_candidate,True,0030118093-000030,0030118093-000030,0030118093-000030,BR_00000001,BR_00000001,numeric-chain-000011,10,19,13.15,1050,0.5,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124826-000030,0030124826-000030,0030124826-000030,BR_00000006,BR_00000001,numeric-chain-000011,10,20,30,1050,0.6,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002006-000230,0002002006-000230,0002002006-000230,BR_00000001,BR_00000001,numeric-chain-000011,10,21,21.76,1020,0.6,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123256-000010,0030123256-000010,0030123256-000010,BR_00000006,BR_00000001,numeric-chain-000011,10,22,100,1010,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124457-000010,0030124457-000010,0030124457-000010,BR_00000006,BR_00000001,numeric-chain-000011,10,23,44,1001,0.6,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000170,0002002170-000170,0002002170-000170,BR_00000006,BR_00000001,numeric-chain-000011,10,24,100,1000,0.65,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0005000563-000210,0005000563-000210,0005000563-000210,BR_00000006,BR_00000001,numeric-chain-000011,10,25,21,995,0.7,800,820,CR2,IF钢,SPHETI-36,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002185-000150,0002002185-000150,0002002185-000150,BR_00000006,BR_00000001,numeric-chain-000011,10,26,16,990,0.6,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000020,0002002195-000020,0002002195-000020,BR_00000006,BR_00000001,numeric-chain-000011,10,27,44,985,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000380,0002002170-000380,0002002170-000380,BR_00000006,BR_00000001,numeric-chain-000011,10,28,20,960,0.65,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000010,0002002195-000010,0002002195-000010,BR_00000006,BR_00000001,numeric-chain-000011,10,29,10,918,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002009-000020,0002002009-000020,0002002009-000020,BR_00000001,BR_00000001,numeric-chain-000011,10,30,8.14,828,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
