         204883618 function calls (197010528 primitive calls) in 49.869 seconds

   Ordered by: cumulative time
   List reduced from 1325 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3937    0.009    0.000    2.999    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:741(_resource_whole_chain_candidate)
    51778    1.132    0.000    2.982    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:772(preview_numeric_chain_order_quality)
    25146    0.296    0.000    2.843    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:247(_choose_static_bridge)
281050/249940    0.024    0.000    2.829    0.000 {built-in method builtins.next}
6215544/6192914    0.981    0.000    2.802    0.000 {built-in method builtins.any}
    15440    0.022    0.000    2.798    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:329(_round_robin)
    65733    0.032    0.000    2.673    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:700(source_stream)
  2715183    1.309    0.000    2.647    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:225(__post_init__)
    34122    0.042    0.000    2.586    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:453(_source_recipe_stream)
    14410    0.007    0.000    2.514    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:360(_alternate)
     5489    0.063    0.000    2.497    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:487(_assemble_evaluation)
 26621880    2.330    0.000    2.330    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:35(int64)
    65727    1.888    0.000    2.328    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:205(_prototype_edge_mask)
      552    0.005    0.000    2.129    0.004 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:674(_try_candidate)
  5792237    0.868    0.000    1.988    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/dataclasses.py:1210(is_dataclass)
     1264    0.005    0.000    1.888    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:621(_try_prepared_candidate)
     1146    0.001    0.000    1.713    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:720(evaluate_numeric_candidate)
