         39143096 function calls (38788486 primitive calls) in 8.938 seconds

   Ordered by: cumulative time
   List reduced from 1064 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.003    0.003    1.129    1.129 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:321(numeric_minimum_path_cover)
   920068    0.102    0.000    1.072    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:128(allows_search)
  1142360    0.530    0.000    1.054    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:225(__post_init__)
      993    0.003    0.000    1.036    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:737(_resource_whole_chain_candidate)
   921069    0.541    0.000    0.973    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:109(permit)
   410028    0.318    0.000    0.872    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:41(checked_sum)
       18    0.178    0.010    0.794    0.044 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:367(bfs)
     3049    0.003    0.000    0.693    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:75(fingerprint)
     3049    0.007    0.000    0.684    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:39(canonical_json)
289344/3049    0.180    0.000    0.595    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:42(encode)
     1273    0.002    0.000    0.582    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:718(_join_with_bridge)
18262/1394    0.025    0.000    0.575    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:59(<listcomp>)
    31206    0.173    0.000    0.568    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:585(_chain_rule)
     1212    0.003    0.000    0.537    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:272(choose_virtual_bridge)
  2467594    0.299    0.000    0.532    0.000 {built-in method builtins.any}
49704/3305    0.018    0.000    0.530    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:61(<listcomp>)
  5780447    0.521    0.000    0.521    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:35(int64)
   476875    0.065    0.000    0.459    0.000 {method 'all' of 'numpy.ndarray' objects}
      178    0.105    0.001    0.450    0.003 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:687(build)
      176    0.002    0.000    0.449    0.003 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:514(_build_plan)
   157173    0.053    0.000    0.428    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:462(_violation)
   476875    0.079    0.000    0.394    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/_methods.py:67(_all)
    22290    0.018    0.000    0.375    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:712(<genexpr>)
      174    0.031    0.000    0.351    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:300(_delivery)
      388    0.001    0.000    0.330    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:137(extend_resource_workspace)
   483542    0.321    0.000    0.321    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1198    0.092    0.000    0.321    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:394(dfs)
   489081    0.143    0.000    0.287    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:49(checked_product)
   157232    0.147    0.000    0.258    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:192(__post_init__)
  4711480    0.210    0.000    0.255    0.000 {built-in method builtins.isinstance}
   151691    0.059    0.000    0.255    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:451(_severity_ratio)
      762    0.003    0.000    0.243    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:720(evaluate_numeric_rows)
    17832    0.010    0.000    0.222    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:706(<genexpr>)
   924866    0.165    0.000    0.192    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:20(_finite_time)
        1    0.002    0.002    0.192    0.192 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:500(construct_numeric_initial_plan)
      174    0.006    0.000    0.192    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:406(_chain_facts)
        1    0.000    0.000    0.188    0.188 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_solver.py:51(finish)
        1    0.000    0.000    0.187    0.187 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/solver.py:320(build_core_solver_result)
     3696    0.012    0.000    0.177    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:379(_one_chain_facts)
      388    0.002    0.000    0.159    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:435(rebind)
      394    0.015    0.000    0.152    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:535(extend_numeric_task)
      174    0.003    0.000    0.151    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:479(_assemble_evaluation)
     1212    0.016    0.000    0.148    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:247(_choose_static_bridge)
        3    0.000    0.000    0.147    0.049 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/solver.py:65(_problem_fingerprint)
   250798    0.098    0.000    0.145    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:53(round_half_up_ratio)
        1    0.000    0.000    0.138    0.138 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_audit.py:156(audit_numeric_core_without_search_cache)
     3357    0.100    0.000    0.123    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:205(_prototype_edge_mask)
      174    0.031    0.000    0.116    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:343(<listcomp>)
    87236    0.027    0.000    0.115    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:615(<genexpr>)
  1456765    0.103    0.000    0.113    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:227(<genexpr>)
        2    0.000    0.000    0.105    0.053 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/solver.py:69(_identity_issues)
   922329    0.090    0.000    0.090    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:94(require_int)
   248241    0.039    0.000    0.089    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/dataclasses.py:1210(is_dataclass)
     3052    0.001    0.000    0.082    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:69(dump)
     2221    0.002    0.000    0.081    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:695(_edge_allowed)
     3052    0.003    0.000    0.081    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/json/__init__.py:183(dumps)
        1    0.003    0.003    0.080    0.080 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/app/input_normalizer.py:45(normalize_input)
        1    0.000    0.000    0.077    0.077 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/solver.py:436(result)
     3052    0.002    0.000    0.076    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/json/encoder.py:182(encode)
      116    0.000    0.000    0.076    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:685(_variants)
      222    0.000    0.000    0.076    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:677(_prohibited_profile)
   768655    0.071    0.000    0.074    0.000 {built-in method builtins.max}


         39143096 function calls (38788486 primitive calls) in 8.938 seconds

   Ordered by: internal time
   List reduced from 1064 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   962092    1.377    0.000    3.887    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:468(_edge_rule)
   921069    0.541    0.000    0.973    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:109(permit)
  1142360    0.530    0.000    1.054    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:225(__post_init__)
  5780447    0.521    0.000    0.521    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:35(int64)
   483542    0.321    0.000    0.321    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   410028    0.318    0.000    0.872    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:41(checked_sum)
  2467594    0.299    0.000    0.532    0.000 {built-in method builtins.any}
   720740    0.268    0.000    2.941    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:564(<genexpr>)
   144148    0.223    0.000    3.424    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:557(evaluate_numeric_edge)
  4711480    0.210    0.000    0.255    0.000 {built-in method builtins.isinstance}
289344/3049    0.180    0.000    0.595    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:42(encode)
       18    0.178    0.010    0.794    0.044 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:367(bfs)
    31206    0.173    0.000    0.568    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:585(_chain_rule)
   924866    0.165    0.000    0.192    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:20(_finite_time)
   157232    0.147    0.000    0.258    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:192(__post_init__)
   489081    0.143    0.000    0.287    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:49(checked_product)
        1    0.137    0.137    3.785    3.785 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:137(build_numeric_construction_graph)
   481875    0.134    0.000    1.348    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:710(<genexpr>)
      178    0.105    0.001    0.450    0.003 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:687(build)
  1456765    0.103    0.000    0.113    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:227(<genexpr>)
   920068    0.102    0.000    1.072    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:128(allows_search)
     3357    0.100    0.000    0.123    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_resources.py:205(_prototype_edge_mask)
   250798    0.098    0.000    0.145    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:53(round_half_up_ratio)
     1198    0.092    0.000    0.321    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:394(dfs)
   922329    0.090    0.000    0.090    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:94(require_int)
   476875    0.079    0.000    0.394    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/_methods.py:67(_all)
     3049    0.073    0.000    0.073    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/json/encoder.py:204(iterencode)
  1234514    0.071    0.000    0.073    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:229(<genexpr>)
   768655    0.071    0.000    0.074    0.000 {built-in method builtins.max}
   476875    0.065    0.000    0.459    0.000 {method 'all' of 'numpy.ndarray' objects}
   151691    0.059    0.000    0.255    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:451(_severity_ratio)
      174    0.059    0.000    0.066    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:748(evaluate_numeric_static_plan_rules)
   485308    0.056    0.000    0.061    0.000 {built-in method builtins.min}
   924844    0.056    0.000    0.056    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:101(_cancellation_is_requested)
   157173    0.053    0.000    0.428    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:462(_violation)
   922268    0.049    0.000    0.049    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:97(must_stop)
    35619    0.047    0.000    0.047    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:572(_runs)
  1051261    0.047    0.000    0.047    0.000 {built-in method builtins.getattr}
   924845    0.045    0.000    0.045    0.000 {built-in method time.monotonic}
111425/106967    0.044    0.000    1.989    0.000 {method 'extend' of 'list' objects}
   249786    0.041    0.000    0.041    0.000 {built-in method builtins.hasattr}
   248241    0.039    0.000    0.089    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/dataclasses.py:1210(is_dataclass)
   298615    0.039    0.000    0.039    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:567(<genexpr>)
     4458    0.036    0.000    2.080    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:702(_evaluate_numeric_rows)
   189036    0.036    0.000    0.036    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:746(<genexpr>)
   189036    0.035    0.000    0.035    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:751(<genexpr>)
      174    0.031    0.000    0.116    0.001 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:343(<listcomp>)
      174    0.031    0.000    0.351    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:300(_delivery)
    72805    0.031    0.000    0.031    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:390(<genexpr>)
   931939    0.027    0.000    0.027    0.000 {built-in method math.isfinite}


