         209729487 function calls (203055442 primitive calls) in 29.619 seconds

   Ordered by: cumulative time
   List reduced from 3348 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      7/1    0.000    0.000    2.397    2.397 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler.py:456(_compile_core)
      7/1    0.000    0.000    2.397    2.397 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler_machinery.py:342(run)
   189/27    0.003    0.000    2.397    0.089 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler_machinery.py:267(_runPass)
   567/81    0.000    0.000    2.394    0.030 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/compiler_machinery.py:271(check)
    65005    0.019    0.000    2.374    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/model.py:252(total_weight)
     2263    0.003    0.000    2.077    0.001 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/rules/concrete.py:1171(evaluate)
    54200    0.016    0.000    1.983    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/rules/concrete.py:1178(<genexpr>)
      7/1    0.000    0.000    1.978    1.978 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typed_passes.py:107(run_pass)
      7/1    0.000    0.000    1.978    1.978 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typed_passes.py:68(type_inference_stage)
      7/1    0.000    0.000    1.972    1.972 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:1064(propagate)
     17/2    0.003    0.000    1.972    0.986 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:147(propagate)
 1653/150    0.005    0.000    1.966    0.013 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:574(resolve)
 1740/162    0.002    0.000    1.964    0.012 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typing/context.py:268(resolve_function_type)
 1653/150    0.001    0.000    1.963    0.013 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:1531(resolve_call)
 1684/162    0.002    0.000    1.962    0.012 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typing/context.py:320(_resolve_user_function_type)
   850/88    0.002    0.000    1.950    0.022 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typeinfer.py:564(__call__)
       12    0.000    0.000    1.941    0.162 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/types/functions.py:534(get_call_type)
       12    0.000    0.000    1.940    0.162 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/dispatcher.py:304(get_call_template)
        1    0.002    0.002    1.844    1.844 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/neighborhoods.py:1004(improve_chain_order)
        7    0.000    0.000    1.378    0.197 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/typed_passes.py:439(run_pass)
